STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,DATE_LAST_UPDATE,TYPE_LAST_UPDATE,DEDUCT_CODE,REMARKS,PROGRAM_CODE,PROJ_NO,PROJ_SUFFIX,NBI_TYPE_OF_IMP,DTL_TYPE_OF_IMP,SPECIAL_CODE,STEP_CODE,STATUS_WITH_10YR_RULE,SUFFICIENCY_ASTERC,SUFFICIENCY_RATING,STATUS_NO_10YR_RULE,CAT10,CAT23,CAT29
31,   NKA-CULB-026,1,4,1,00006,0,00,087,0,'Culbertson Canal        ',,'County Road 372   ','3.2 mi. W of Arapahoe  NE',99.99,0,0,,,40152415,100532747,6,3,01,69,09,1980,2,0,20,2014,0,9.1,0,0,0,1,1,1,1,4,0,0,0,A,1,5,2,19,0,00,2,0,8.5,3,6.3,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,7,0,32.4,0,24.3,6,N,N,5,8,8,,,0,316,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,0,0,N,N,N,N,,0,,Y,8,25,2034,,Y,5/16/2018,B,Z ,,,,,,,,,0,*,92.5,0,G,7,57.33
31,   NKA-CULB-031,1,4,1,00369,0,00,087,0,'Culbertson Canal        ',,'CO RD 720         ','5.7 miles northwest of Cu',99.99,0,0,,,40154924,100521507,6,3,02,69,09,1980,2,0,20,2014,0,12.2,0,5,0,N,N,N,N,5,0,0,0,A,1,5,2,19,0,00,2,0,12.2,3.4,6.7,0,0,12.2,12.8,99.99,N,0,N,0,0,N,N,N,6,8,0,32.4,0,21.6,6,9,N,5,8,8,,2,0,316,24,N  ,N  ,N  ,,,,3,0,3,,,,,0,N,2,,0,0,0,N,N,N,N,,0,,Y,8,22,2034,,Y,5/16/2018,B,Z ,,,,,,,,,0,,88.4,0,G,8,85.76
31,   NKA-MEEK-003,1,4,1,00000,0,00,087,0,'Meeker Canal            ',,'County Road 364   ','1.64 miles south-southwes',99.99,0,0,,,40092882,101012126,199,3,02,69,09,1980,2,0,50,2014,0,12.2,0,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,2,0,12.2,3,6.4,0,0,12.2,12.2,99.99,N,0,N,0,0,N,N,N,8,8,5,32.4,0,24.3,6,9,N,5,8,8,,,0,316,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,0,0,N,N,N,N,,0,,Y,8,15,2034,,Y,5/16/2018,B,Z ,,,,,,,,,0,,87,0,G,8,78.08
31,   NKA-MEEK-004,1,4,1,00000,0,00,087,0,'Meeker Canal            ',,'CO RD 365         ','1.7 miles south-southeast',99.99,0,0,,,40093163,101001303,20,3,02,69,09,1965,2,0,55,2014,0,6.1,0,8,0,0,0,0,0,4,0,0,0,A,1,5,1,04,0,00,1,0,6.1,10.4,10.7,0,0,6.1,7.3,99.99,N,0,N,0,0,5,7,6,6,N,0,32.4,0,24.3,6,5,N,5,6,6,38,1,0,316,24,N  ,N  ,N  ,,,,41,0,41,,,,,0,N,2,,0,0,0,2,0,0,0,,0,,Y,8,15,2034,,Y,5/16/2018,B,Z ,,,,,,,,,0,,87.4,0,F,5,78.11
31,   NKA-MEEK-005,1,4,1,00366,0,00,087,0,'Meeker Canal            ',,'CO RD 366         ','2.4 mi. SE Trenton  NE   ',99.99,0,0,,,40094312,100595080,6,3,02,69,09,1970,2,0,50,2014,0,9.8,0,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,2,0,9.8,3,6.4,0,0,11.6,11.6,99.99,N,0,N,0,0,N,N,N,6,8,0,32.4,0,24.3,6,9,N,5,7,8,,2,0,316,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,0,0,N,N,N,N,,0,,Y,8,15,2034,,Y,5/16/2018,B,Z ,,,,,,,,,0,,92.5,0,G,8,74.24
31,   NKA-MEEK-006,1,4,0,00000,0,00,087,0,'Meeker Canal            ',,'County Hwy.       ','3.0 miles east-southeast ',99.99,0,0,,,40094399,100582750,6,3,02,69,09,1980,2,0,100,2014,0,9.1,0,40,0,1,1,1,1,5,0,0,0,A,1,5,1,19,0,00,2,0,9.1,3.7,7,0,0,12.2,15.2,99.99,N,0,N,0,0,N,N,N,8,8,0,32.4,0,24.3,6,9,N,5,8,8,,,0,316,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,0,0,N,N,N,N,,0,,Y,8,125,2034,,Y,5/16/2018,B,Z ,,,,,,,,,0,,92.5,0,G,8,106.4
31,   NKA-MEEK-007,1,4,1,00367,0,00,087,0,'Meeker Canal            ',,'CO RD 367         ','3.5 mi ESE of Trenton    ',99.99,0,0,,,40094867,100575544,6,3,02,69,09,1970,2,0,50,2014,0,6.7,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,04,0,00,1,0,6.7,11.6,11.9,0,0,6.7,7.3,99.99,N,0,N,0,0,5,5,6,7,N,0,32.4,0,24.3,5,5,N,5,7,7,38,1,0,316,24,N  ,N  ,N  ,,,,48,0,48,,,,,0,N,2,,0,0,0,2,0,0,0,,0,,Y,8,25,2034,,Y,5/16/2018,B,Z ,,,,,,,,,0,,76.5,0,F,5,86.87
31,   NKA-MEEK-008,1,4,1,00368,0,00,087,0,'Meeker Canal            ',,'CO RD 368         ','6.1 miles southeast of Tr',99.99,0,0,,,40095486,100564825,6,3,02,69,09,1954,2,0,5,2014,1,5.5,0,0,0,0,0,0,0,4,0,0,0,P,1,5,7,02,0,00,2,0,6.1,6.1,12.2,0,0,5.8,6.1,99.99,N,0,N,0,0,4,4,5,5,N,2,9.9,2,6.3,3,4,N,0,7,7,38,1,0,316,24,N  ,N  ,N  ,,,,62,0,62,,,,,0,N,2,,0,0,0,8,0,0,0,,0,,Y,8,5,2034,,Y,5/16/2018,B,A ,,,,,,,,,1,,36,1,P,4,74.42
31,   NKA-MEEK-009,1,4,4,00000,0,00,087,0,'Meeker Canal            ',,'CO RD 369         ','6.7 miles east of Trenton',99.99,0,0,,,40101265,100554214,6,3,02,69,09,1954,2,0,5,2014,1,5.5,0,10,0,0,0,0,0,4,0,0,0,A,1,5,7,02,0,00,2,0,6.1,6.1,12.2,0,0,6.1,6.1,99.99,N,0,N,0,0,2,6,6,5,N,2,32.4,2,24.3,6,5,N,5,7,7,38,1,0,316,24,N  ,N  ,N  ,,,,48,0,48,,,,,0,N,2,,0,0,0,8,0,0,0,,0,,Y,8,5,2034,,Y,5/16/2018,B,A ,,,,,,,,,1,,83.5,1,P,2,74.42
31,   NKA-MEEK-010,1,4,1,00370,0,00,087,0,'Meeker Canal            ',,'CO RD 370         ','7.3 Miles east of Trenton',99.99,0,0,,,40103266,100543645,6,3,02,69,09,1984,2,0,20,2014,0,6.1,0,0,0,N,N,N,N,5,0,0,0,A,1,5,2,19,0,00,2,0,6.1,3.7,7.6,0,0,6.7,14.6,99.99,N,0,N,0,0,N,N,N,7,8,0,32.4,0,24.3,6,5,N,5,7,7,,,0,316,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,0,0,N,N,N,N,,0,,Y,8,25,2034,,Y,5/16/2018,B,Z ,,,,,,,,,0,,91.5,0,G,8,110.96
31,00000000000A048,1,6,1,00501,0,03,173,0,'         BLACKBIRD CREEK',,'  IRR BIA RTE  501','      5 KM   EAST OF MACY',99.99,3.1,0,0000000000,0,42063350,096190150,10,3,62,62,09,1967,2,0,28,2018,2,7.3,0,0,0,0,0,0,0,5,0,0,0,B,1,5,1,22,0,00,3,0,7.3,11,33.2,0.2,0.2,7.3,7.8,99.99,N,0,N,0,0,5,5,5,7,N,2,31.3,2,24.1,5,6,N,2,4,4,,,0,418,24,N  ,N  ,N  ,,,,0,0,0,2018,,0,,0,N,2,,0,1,0,2,6,0,8,5,0,,Y,5,35,2038,0,Y,6/13/2018,B,Z ,,,,,,,,,0,,73.2,0,F,5,258.96
31,00000000000A100,1,6,1,00050,0,03,173,0,'   NORTH BLACKBIRD CREEK',,'    IRR BIA RTE 50','       SOUTH EDGE OF MACY',99.99,3.7,0,0000000000,0,42063200,096212230,11,3,62,62,09,1978,2,0,108,2018,6,8,0,0,0,1,0,0,0,5,0,0,0,A,1,5,5,02,0,00,3,0,9.8,20.7,45.7,0.4,0.4,9.8,10.5,99.99,N,0,N,0,0,7,7,7,5,N,2,49.5,2,37.6,7,7,N,5,7,8,,,0,418,24,N  ,N  ,N  ,,,,0,0,0,2018,,0,,0,N,2,,0,1,0,1,1,0,8,10,0,,Y,5,137,2038,0,Y,6/13/2018,B,Z ,,,,,,,,,0,,97.9,0,G,7,479.85
31,00000000000A106,1,6,1,00001,0,03,173,0,'               FOX CREEK',,'     IRR BIA RTE 1','4.8 KM WEST&SOUTH OF MACY',99.99,2.3,0,0000000000,0,42055660,096223230,11,3,62,62,09,1980,2,0,215,2018,6,7,0,0,0,1,0,0,1,5,0,0,0,A,1,5,5,02,0,00,3,0,8.8,20.7,45.7,0.4,0.4,9.8,10.6,99.99,N,0,N,0,0,7,7,7,5,N,2,52.4,2,40.6,7,7,N,5,7,6,,,0,418,24,N  ,N  ,N  ,,,,0,0,0,2018,,0,,0,N,2,,0,1,0,1,1,0,8,10,0,,Y,8,268,2038,0,Y,6/13/2018,B,Z ,,,,,,,,,0,,98.9,0,G,7,484.42
31,00000000000A107,1,6,1,00001,0,03,173,0,'   SOUTH BLACKBIRD CREEK',,'     IRR BIA RTE 1','3.6 KM  SOUTHEAST OF MACY',99.99,7.6,0,0000000000,0,42045647,096202119,10,3,62,62,09,1981,2,0,108,2018,6,8,0,0,0,1,0,0,1,5,0,0,0,A,1,5,5,02,0,00,3,0,9.8,20.7,45.7,0.4,0.4,9.8,10.6,99.99,N,0,N,0,0,7,7,6,6,N,2,52.5,2,40.6,6,7,N,5,7,8,,,0,418,24,N  ,N  ,N  ,,,,0,0,0,2018,,0,,0,N,2,,0,1,0,1,1,0,8,10,0,,Y,8,134,2038,0,Y,6/13/2018,B,Z ,,,,,,,,,0,,99,0,F,6,484.42
31,00000000000A113,1,6,1,00002,0,03,173,0,'   NORTH BLACKBIRD CREEK',,'     IRR BIA RTE 2','      1.7 KM WEST OF MACY',99.99,6.9,0,0000000000,0,42064150,096223740,11,3,62,62,08,1983,2,0,364,2018,6,7,0,45,0,1,0,0,1,5,0,0,0,A,1,5,5,02,0,00,3,0,8.5,21.3,45.7,0.4,0.4,9.8,10.6,99.99,N,0,N,0,0,7,7,7,6,N,2,54.4,2,42.6,7,7,N,5,7,8,,,0,418,24,N  ,N  ,N  ,,,,0,0,0,2018,,0,,0,N,2,,0,1,0,1,1,0,8,9,0,,Y,8,454,2038,0,Y,6/13/2018,B,Z ,,,,,,,,,0,,98.8,0,G,7,484.42
31,00000000000A126,1,6,1,00002,0,03,173,0,'   NORTH BLACKBIRD CREEK',,'    IRR BIA RTE  2',' 5 KM   NORTHWEST OF MACY',99.99,1,0,0000000000,0,42081770,096234350,5,3,62,62,08,1993,2,0,158,2018,5,9,0,45,0,0,0,0,1,5,0,0,0,A,1,5,5,02,0,00,3,0,8.8,21.3,47.2,0,0,9.8,10.4,99.99,N,0,N,0,0,6,7,7,7,N,2,43.5,2,32.7,7,7,N,5,7,8,,,0,418,18,N  ,N  ,N  ,,,,0,0,0,2018,,0,,0,N,2,,0,1,0,1,1,0,8,10,0,,Y,5,191,2038,0,Y,6/13/2018,B,Z ,,,,,,,,,0,,98,0,F,6,490.88
31,00000000000A138,1,6,1,00008,0, 7,173,0,'           UNKNOWN CREEK',,'     IRR BIA RTE 8','      5 KM N OF WINNEBAGO',99.99,3.9,0,0000000000,0,42162030,096284350,2,3,62,62,09,1950,2,0,135,2014,0,4.8,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,03,0,00,1,0,6.1,14.2,14.7,0,0,6.1,6.6,99.99,N,0,N,0,0,5,6,4,4,N,1,4.8,1,2.9,2,4,N,0,7,8,31,1,18,616,12,Y12,N  ,N  ,0616,,,405000,35000,440000,2016,,0,,0,N,2,,0,1,0,8,0,0,0,10,0,,Y,5,158,2034,0,Y,6/13/2018,B,A ,,,,,,,,,1,,24.4,1,P,4,97.02
31,00000000000A150,1,6,1,07000,0, 7,173,0,'           UNNAMED CANAL',,'    IRR BIA RTE 52','       50M W OF NE HWY 77',99.99,0,0,0000000000,0,42143151,096282360,1,3,62,62,06,2007,2,0,415,2018,5,10.3,0,62,0,N,N,N,N,5,0,0,0,A,1,9,1,19,0,00,2,0,28.3,3.1,7.5,2.3,0,10.3,10.3,99.99,N,0,N,0,0,N,N,N,6,7,1,44.4,1,32.6,7,6,N,5,6,5,,,0,418,24,N  ,N  ,N  ,,,,0,0,0,2018,,0,,0,N,2,,0,1,0,N,N,N,N,2,0,1,Y,8,582,2038,0,Y,6/13/2018,B,Z ,,,,,,,,,0,,99,0,G,7,77.25
31,00000000000B312,1,6,1,00820,0,01,147,0,'               FOX CREEK',,'   IRR BIA RTE 820',' 4.3 KM. N OF TRIBAL HDQS',99.99,1.287,0,0000000000,0,40013335,095220185,5,3,62,62,09,1990,2,0,200,2017,5,7.3,0,0,0,0,0,0,0,5,0,0,0,A,1,5,2,19,0,00,2,0,10.5,3,6.2,0,0,9.8,14.6,99.99,N,0,N,0,0,N,N,N,7,6,2,44.5,2,32.5,6,7,N,5,5,8,,,0,1217,24,N  ,N  ,N  ,,,,0,0,0,2017,,0,,0,N,2,,0,1,0,1,6,0,8,25,0,,Y,8,400,2037,0,Y,6/13/2018,B,Z ,,,,,,,,,0,,96,0,F,6,90.52
31,00000000000B313,1,6,1,00820,0,01,147,0,'              COON CREEK',,'   IRR BIA RTE 820','   4.5 KM. N OF TRIBAL HQ',99.99,2.092,0,0000000000,0,40012873,095213331,13,3,62,62,09,1990,2,0,200,2017,5,7.6,0,0,0,0,0,0,0,5,0,0,0,A,1,5,2,19,0,00,2,0,7.5,3,6.2,0,0,7.6,14.1,99.99,N,0,N,0,0,N,N,N,7,7,2,44.5,2,32.6,7,5,N,5,4,6,,,0,1217,24,N  ,N  ,N  ,,,,0,0,0,2017,,0,,0,N,2,,0,1,0,1,6,0,0,25,0,,Y,8,400,2037,0,Y,6/13/2018,B,Z ,,,,,,,,,0,,90.9,0,G,7,87.42
31,00000000000B314,1,6,1,00815,0,01,147,0,'              ROYS CREEK',,'   IRR BIA RTE 815','1.4KM W 1.9KM N TRIBAL HQ',99.99,0.437,0,0000000000,0,39595986,095235443,10,3,62,62,09,1995,2,0,50,2017,6,8.5,0,0,0,1,1,1,0,5,0,0,0,A,1,5,6,02,0,00,3,0,8.5,21.4,45.7,0,0,8.5,9.2,99,N,0,N,0,0,7,7,7,5,N,2,87.1,2,52.6,7,7,N,5,7,7,,,0,1217,24,N  ,N  ,N  ,,,,0,0,0,2017,,0,,0,N,2,,0,1,0,1,1,0,1,10,0,,Y,8,100,2037,0,Y,6/13/2018,B,Z ,,,,,,,,,0,,100,0,G,7,420.44
31,00000000000B315,1,6,1,00820,0,01,147,0,'              DEER CREEK',,'   IRR BIA RTE 820',' 1.1 KM. N. OF STATE LINE',99.99,5.471,0,0000000000,0,40001810,095200760,13,3,62,62,09,1990,2,0,200,2017,5,9,0,0,0,0,0,0,0,5,0,0,0,A,1,5,2,19,0,00,3,0,9,2.3,6.7,0,0,13.5,14,99.99,N,0,N,0,0,N,N,N,5,6,2,44.5,2,32.6,6,9,N,5,4,7,,,0,1217,24,N  ,N  ,N  ,,,,0,0,0,2017,,0,,0,N,2,,0,1,0,1,6,0,0,10,0,,Y,8,400,2037,0,Y,6/13/2018,B,Z ,,,,,,,,,0,,94.9,0,F,6,93.8
31,00000000000B316,1,6,1,00809,0,01,147,0,'               FOX CREEK',,'   IRR BIA RTE 809','  3.8 KM. N. OF TRIBAL HQ',99.99,0.322,0,0000000000,0,40012226,095220605,13,3,62,62,09,1990,2,0,2000,2017,5,8,0,30,0,0,0,0,0,5,0,0,0,A,1,5,2,19,0,00,2,0,8,3.1,6.9,0,0,13.4,13.7,99.99,N,0,N,0,0,N,N,N,4,5,2,44.5,2,32.6,5,8,N,5,4,6,,,0,1217,24,N  ,N  ,N  ,,,,0,0,0,2017,,0,,0,N,2,,0,1,0,1,6,0,0,5,0,,Y,8,4000,2037,0,Y,6/13/2018,B,Z ,,,,,,,,,0,,82.6,0,F,5,94.53
31,020701000003001,1,6,0,00259,0,6 ,171,0,'MIDDLE LOUP RIVER       ',,'FDR 259           ','1.3 MI. E. OF THEDFORD   ',99.99,0.08,0,0000000000,0,41583813,100303913,48,3,64,64,09,1965,1,0,30,1994,0,6.1,0,0,0,N,N,N,N,4,0,0,0,A,1,5,7,02,0,01,3,0,99.9,7.3,22.3,0.3,0.3,4.1,4.7,99.99,N,0,N,0,0,7,7,7,7,N,8,30.1,8,23.3,6,5,N,5,8,8,,,0,817,24,N  ,N  ,N  ,,,,,,,,,,,0,N,3,,0,0,0,8,7,0,8,,0,1,Y,5,45,2038,0,Y,5/16/2018,B,Z ,,,,,,,,,0,,74.9,0,G,7,104.81
31,6710001S0000000,1,6,8,00000,0,00,165,0,'          NIOBRARA RIVER',,'      SERVICE ROAD','Entrance road toward visi',99.99,0,0,,,42251530,103451890,24,3,66,66,09,1985,1,0,4,2011,0,3.1,0,0,0,1,N,N,N,5,0,0,0,A,5,0,7,00,0,00,1,0,1.4,7.3,7.6,0,0,3.7,4,30.18,N,0,N,0,0,6,6,6,7,N,0,43.8,0,33,6,4,N,5,7,8,,,,1017,24,N  ,N  ,N  ,,,,0,0,0,2015,,,,0,N,3,,0,3,,8,8,8,8,1,0,1,Y,5,5,2031,,Y,5/21/2018,B,Z ,,,,,,,,,0,,83,0,F,6,30.4
31,AFNENGCB30335  ,1,8,8,00000,0,05,109,0,'TRIBUTARY TO OAK CREEK  ',,'OAK AVENUE        ','600 FT SOUTH OF ENTRANCE ',99.99,0,0,,,40502060,096450240,159,3,72,72,09,1980,1,0,10,2014,0,4.5,0,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,3,0,4.6,3.7,11.3,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,7,3,6.4,3,4.9,3,N,N,5,8,8,,,,1016,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,3,,0,0,,N,0,0,0,,0,1,Y,6,12,2034,,Y,5/22/2018,B,A ,,,,,,,,,2,*,48.9,2,G,7,50.85
31,AFNENGCB30340  ,1,8,8,00000,0,05,109,0,'TRIBUTARY TO OAK CREEK  ',,'WEST FURNAS AVENUE','JUST INSIDE ENTRANCE GATE',99.99,0,0,,,40502670,096450270,159,3,72,72,09,1995,3,0,750,2014,0,21.6,0,0,0,1,0,0,0,5,0,0,0,A,1,5,1,19,0,00,3,0,14.6,3.7,11.3,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,7,3,6.4,3,4.9,3,N,N,5,8,8,,,,1016,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,0,,N,0,0,0,,0,1,Y,6,900,2034,,Y,5/22/2018,B,A ,,,,,,,,,2,*,23.6,2,G,7,244.08
31,C000100305P    ,1,4,1,000P3,0,04,001,0,'COTTONWOOD CREEK        ',,'PRIMROSE AVE.     ','1695 S. PRIMROSE AVE.    ',99.99,0,0,0000000000,0,40334200,098414200,20,3,02,02,09,1935,2,0,20,2003,0,7.9,0,0,0,0,0,0,0,5,0,0,0,P,1,5,1,01,0,00,1,0,5.6,6.7,7,0,0,5.6,6.2,99.99,N,0,N,0,0,5,5,5,5,N,1,20.9,1,12.7,4,4,N,2,5,6,,,,816,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,8,0,0,0,0,1,Y,5,34,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,47.5,0,F,5,43.4
31,C000100405     ,1,4,1,02050,0,04,001,0,'FLAT CREEK              ',,'94TH ST.          ','.4 EAST OF BALTIMORE     ',99.99,2.826,0,0000000000,0,40410301,098233530,30,3,02,02,07,1925,2,0,200,2011,0,7.9,0,40,0,0,0,0,0,5,0,0,0,A,1,5,1,11,0,00,1,0,6.8,8.8,9.1,0,0,6.8,7.4,99.99,N,0,N,0,0,N,5,5,7,N,0,24.5,0,16.3,5,4,N,5,6,8,,,,816,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,N,8,0,0,0,0,1,Y,5,220,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,48.3,0,F,5,67.34
31,C000100505P    ,1,4,1,000P5,0,04,001,0,'SAND CREEK              ',,'CONSTITUTION AVE. ','10780 S CONSTITUTION AVE.',99.99,0,0,0000000000,0,40270000,098403000,50,3,02,02,09,1974,2,0,60,2003,A,9.1,0,30,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,3,0,8.5,9.4,24.7,0.3,0.3,8.5,9.1,99.99,N,0,N,0,0,7,7,3,7,N,1,21.8,1,12.7,3,7,N,2,7,5,,,,1016,24,N  ,N  ,Y24,,,1017,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,3,102,2033,,N,5/23/2018,B,A ,,,,,,,,,1,,39.5,1,P,3,224.77
31,C000100905     ,1,4,1,02145,0,04,001,0,'SAND CREEK              ',,'HOLSTEIN AVE.     ','12510 S. HOLSTEIN AVE.   ',99.99,4.131,0,0000000000,0,40255159,098385208,60,3,02,02,07,1962,2,0,260,2011,2,6.7,0,0,0,0,0,0,0,5,0,0,0,A,1,5,2,01,0,00,3,0,7.4,11,27.4,0.7,0.7,7.4,8.8,99.99,N,0,N,0,0,7,7,5,8,N,1,47.2,1,28.1,5,5,N,5,7,8,,,,1017,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,3,260,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,72,0,F,5,241.12
31,C000100910     ,1,4,1,02145,0,04,001,0,'COTTONWOOD CREEK        ',,'HOLSTIEN AVE.     ','7745 S. HOLSTEIN AVE.    ',99.99,4.775,0,0000000000,0,40292000,098385255,30,3,02,02,07,1968,2,0,510,2011,2,6.7,0,0,0,1,1,1,1,5,0,0,0,A,1,5,2,01,0,00,3,0,9.1,12.2,31.1,0.4,0.4,9.1,10,99.99,N,0,N,0,0,7,7,7,8,N,1,43.5,1,25.4,6,6,N,5,8,8,,,,917,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,510,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,93.2,0,G,7,311
31,C000101000P    ,1,4,1,07552,0,04,001,0,'DRAINAGE DITCH          ',,'COUNTY HIGHWAY    ','3.5N JUNIATA             ',99.99,1.176,0,0000000000,0,40383100,098303800,30,3,02,02,08,1999,2,0,120,2003,5,9.4,0,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,3,0,12.8,2.1,6.7,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,8,0,32.7,0,21.8,6,N,N,5,7,8,,,,817,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,N,N,N,N,15,0,1,Y,8,204,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,*,88.6,0,G,8,62.98
31,C000101005     ,1,4,1,07552,0,04,001,0,'FLAT CREEK              ',,'LOCHLAND RD.      ','3475 E. LOCHLAND RD.     ',99.99,2.692,0,0000000000,0,40383000,098194200,30,3,02,02,08,1987,2,0,115,1998,0,7.3,0,0,0,0,0,0,0,5,0,0,0,A,1,5,5,04,0,00,1,0,8.5,8.8,9.8,0,0,8.5,9.1,99.99,N,0,N,0,0,7,6,7,8,N,1,63.5,1,38.1,6,6,N,5,8,8,,,,816,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,2,1,0,0,0,0,1,Y,8,195,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,96.8,0,F,6,89.18
